옥포대첩기념공원,34.89985462,128.713915,251586,93483,97574,60529,0
우제봉 전망대,34.73051102,128.6750038,55798,23325,14839,17634,0
이수도어촌체험마을(거제시 장목면 시방리),34.95618143,128.7046351,183922,64429,55740,63753,0
장사도 유람선(선착장~장사도 코스)-장사도가배유람선,34.78515447,128.5691252,249525,115525,107612,26388,0
조선해양문화관,34.83362756,128.7018542,556726,225447,246862,84417,0
지심도,34.82144081,128.7500927,265112,110714,117090,37308,0
칠천량해전공원,34.97746905,128.6285515,112105,39521,43077,29507,0
포로수용소유적공원,34.87578468,128.6241969,1222554,457978,533122,231454,0
해금강 테마박물관,34.74052978,128.6627628,125562,50152,52300,23110,0
"해금강,외도",34.76908678,128.7120973,1719518,662920,702693,353905,0
내원사,35.424381,129.1041462,897621,322604,273066,266680,35271
대운산자연휴양림,35.41717992,129.2104027,273542,105050,111289,47193,10010
동부산 컨트리클럽,35.35957188,129.1845846,439134,128418,134705,142570,33441
동원로얄cc,35.25665546,129.184878,247861,0,101518,124288,22055
양산시립박물관,35.35857698,129.0490787,286689,120372,143933,18914,3470
양산에덴밸리스키장,35.42966824,128.9854658,635633,304941,215164,75728,39800
양산컨트리클럽,35.40224102,129.0408306,619836,208417,181997,190332,39090
양산타워,35.32608358,129.0240159,413757,200672,168771,38037,6277
에덴밸리 루지,35.42898478,128.9840063,190213,0,130778,51040,8395
에덴밸리 컨트리클럽,35.42499871,128.990944,211804,63884,69019,66867,12034
에이원 컨트리클럽,35.37635376,129.1741935,411344,113318,128144,137491,32391
임경대,35.32250674,128.9757892,199540,0,62865,106258,30417
통도 환타지아,35.49996895,129.0831459,672396,345053,319853,7490,0
통도사,35.48791708,129.0642545,4998818,2398999,2075843,402250,121726
통도파인이스트골프장,35.48555816,129.1007388,647517,176323,198891,223072,49231
홍룡사,35.39712183,129.0863237,273189,0,127016,119404,26769
황산베랑길,35.31712553,128.973524,744771,0,274917,389454,80400
충익사,35.31499922,128.2608796,508364,237186,211894,41657,17627
강나루 오토캠핑장,35.39222531,128.5088047,20668,0,0,20668,0
고려동유적지,35.27660857,128.4600533,20611,0,6451,14160,0
악양둑방길,35.33034477,128.3874467,83234,0,37525,45709,0
악양생태공원,35.33836847,128.3974667,134384,0,79403,54981,0
애국지사 산돌 손양원목사 기념관,35.30841143,128.5200968,11306,0,7975,3331,0
여항산 등산로 1코스(여항산),35.19639167,128.4063597,17892,0,0,17892,0
입곡군립공원,35.26569768,128.4506519,506920,130686,183290,192944,0
